id,year,paper,question_no,question_text,word_limit,marks,topic_hint,source_url
11,2025,Indian Express - Political Pulse,11,‘Without Opposition there is no Parliament … (but) its space has shrunk beyond comprehension’: CPM MP John Brittas,,,# Interview Politics;# Narendra Modi;# Rajya Sabha;# Winter Session of Parliament,https://indianexpress.com/article/political-pulse/john-brittas-interview-parliament-cpm-mp-rajya-sabha-10397192/
12,2025,Indian Express - Political Pulse,12,JP Movement veteran who once ran a pharma business: Meet new Bihar Speaker Prem Kumar,,,# Bihar;# Newsmakers Politics;# Prem Kumar;# speaker,https://indianexpress.com/article/political-pulse/jp-movement-veteran-once-ran-pharma-meet-new-bihar-speaker-prem-kumar-10396416/
13,2025,Indian Express - Political Pulse,13,"In Kerala, K C Venugopal’s growing footprint fuels unease, CM race in Congress; draws CPI(M) fire",,,# K C Venugopal;# Kerala;# Kerala Congress;# Politics South,https://indianexpress.com/article/political-pulse/kerala-venugopals-growing-footprint-draws-cpim-fire-fuels-unease-cm-race-congress-10393927/
14,2025,Indian Express - Political Pulse,14,Decode Politics: Masala Bonds and a Kerala political slugfest — why Pinarayi Vijayan is under fire,,,# Kerala;# Pinarayi Vijayan;# Political Pulse;# Politics South,https://indianexpress.com/article/political-pulse/masala-bond-kerala-pinarayi-vijayan-10398574/
15,2025,Indian Express - Political Pulse,15,"Nine months on, what’s driving Telangana Congress pushback against high command appointee Meenakshi Natarajan",,,# Meenakshi Natarajan;# Politics South;# Telangana Congress,https://indianexpress.com/article/political-pulse/meenakshi-natarajan-telangana-congress-pushback-10395177/
16,2025,Indian Express - Political Pulse,16,‘Only those should be considered minorities in India who are below 2% of population’: BJP MP,,,# Bihar;# Political Pulse,https://indianexpress.com/article/political-pulse/only-those-should-be-considered-minorities-in-india-who-are-below-2-of-population-bjp-mp-10400106/
17,2025,Indian Express - Political Pulse,17,"Opposition united at all-party meeting, demands discussions on SIR, national security, federal issues",,,# Political Pulse;# Winter Session of Parliament,https://indianexpress.com/article/political-pulse/opposition-united-all-party-meeting-sir-national-security-10394367/
18,2025,Indian Express - Political Pulse,18,"Parliament debate on Vande Mataram, electoral reforms next week: How govt, Opposition reached agreement to end logjam",,,# India Parliament;# Vande Mataram;# Winter Session of Parliament,https://indianexpress.com/article/political-pulse/parliament-logjam-ends-govt-oppn-debate-vande-mataram-electoral-reforms-10398649/
19,2025,Indian Express - Political Pulse,19,Rajasthan minister who asked schools to celebrate Dec 6 as ‘Shaurya Diwas’ a man of many controversies: Meet Madan Dilawar,,,# Babri demolition;# Political Pulse;# Rajasthan BJP,https://indianexpress.com/article/political-pulse/rajasthan-minister-schools-celebrate-dec-6-shaurya-diwas-madan-dilawar-10394442/
20,2025,Indian Express - Political Pulse,20,"In Rajya Sabha, C P Radhakrishnan felicitation sees govt, Oppn slugfest in Dhankhar shadow",,,# Political Pulse;# Rajya Sabha,https://indianexpress.com/article/political-pulse/rajya-sabha-chairman-radhakrishnan-govt-opposition-dhankhar-10396543/
21,2025,Indian Express - Political Pulse,21,"Shivakumar’s gamble, Siddaramaiah’s leverage, and a weak high command: What ails the Congress?",,,# Karnataka,https://indianexpress.com/article/political-pulse/shivakumar-siddaramaiahs-leverage-and-a-weak-high-command-karnataka-ails-congress-10397049/
22,2025,Indian Express - Political Pulse,22,"Stage set for keen Mahayuti vs MVA battle in local body polls amid alliance splits, rows",,,,https://indianexpress.com/article/political-pulse/stage-set-for-keen-mahayuti-vs-mva-battle-in-local-body-polls-amid-alliance-splits-rows-10397082/
23,2025,Indian Express - Political Pulse,23,Syed Naseer Hussain: ‘All Opposition parties are united… SIR most important issue’,,,# Interview Politics,https://indianexpress.com/article/political-pulse/syed-naseer-hussain-all-opposition-parties-are-united-sir-most-important-issue-10399153/
24,2025,Indian Express - Political Pulse,24,"Why EC note on SIR was an early warning, citizenship became key issue in SC",,,# Citizenship Act;# Election Commission;# Express Premium,https://indianexpress.com/article/political-pulse/why-ec-note-on-sir-was-an-early-warning-citizenship-became-key-issue-in-sc-10396882/
25,2025,Indian Express - Political Pulse,25,"Winter Session set to begin: What is on the agenda for govt, Opposition",,,# winter session,https://indianexpress.com/article/political-pulse/winter-session-begin-opposition-sir-debate-disruption-warning-10394820/
26,2025,Indian Express - Political Pulse,26,"As AAP govt grants Amritsar holy tag, a look at its fraught demand amid Punjab’s shifting sands",,,# Political Pulse;# Politics North;# Punjab,https://indianexpress.com/article/political-pulse/as-aap-govt-grants-amritsar-holy-tag-a-look-at-its-fraught-demand-amid-punjabs-shifting-sands-10390994/
27,2025,Indian Express - Political Pulse,27,"As Assam bans polygamy, data shows practice on decline across India, most common among tribals",,,# Assam;# Political Pulse;# Politics East,https://indianexpress.com/article/political-pulse/as-assam-bans-polygamy-data-shows-practice-on-decline-across-india-most-common-among-tribals-10391461/
28,2025,Indian Express - Political Pulse,28,"As Assam BJP govt tables Nellie reports, a look back at the party during the agitation",,,# Assam;# Bharatiya Janata Party;# Nellie massacre,https://indianexpress.com/article/political-pulse/bjp-assam-agitation-and-nellie-massacre-a-look-at-the-partys-long-running-narrative-on-illegal-immigration-in-the-state-10389446/
29,2025,Indian Express - Political Pulse,29,"BJP’s Bihar ally faces revolt as 7 leaders quit, hit out at chief Upendra Kushwaha: ‘Desperate to promote family’",,,,https://indianexpress.com/article/political-pulse/bjps-bihar-ally-faces-revolt-as-7-leaders-quit-hit-out-at-chief-upendra-kushwaha-desperate-to-promote-family-10389153/
30,2025,Indian Express - Political Pulse,30,"Breakfast meet, thaw in chill: Siddaramaiah, Shivakumar reach a truce amid power tussle",,,# Shivakumar;# Siddaramaiah,https://indianexpress.com/article/political-pulse/breakfast-meet-siddaramaiah-shivakumar-truce-amid-power-tussle-10392822/
31,2025,Indian Express - Political Pulse,31,"As Congress power struggle intensifies in Karnataka, why party high command faces a dilemma",,,# Express Premium;# Karnataka,https://indianexpress.com/article/political-pulse/congress-karnataka-high-command-caste-math-2028-power-struggle-10388455/
32,2025,Indian Express - Political Pulse,32,Exclusive | Basic structure of Constitution not violated: Law panel firms up view on One Nation One Election Bills,,,# Express Premium;# Political Pulse,https://indianexpress.com/article/political-pulse/exclusive-basic-structure-violation-law-panel-one-nation-one-election-bills-10390390/
33,2025,Indian Express - Political Pulse,33,Fadnavis kin to six of Sena leader’s family: Mahayuti dynasts dominate local body polls,,,# Devendra Fadanavis,https://indianexpress.com/article/political-pulse/fadnavis-sena-leaders-family-mahayuti-dynasts-local-body-polls-10392396/
34,2025,Indian Express - Political Pulse,34,"House of Yadavs: RJD digs in its heels over 10, Circular Road, a day after govt notice, says ‘Rabri Devi won’t vacate’",,,# Bihar politics;# Political Pulse;# Rabri Devi;# RJD,https://indianexpress.com/article/political-pulse/house-of-yadavs-rjd-10-circular-road-day-after-govt-notice-rabri-devi-wont-vacate-10388485/
35,2025,Indian Express - Political Pulse,35,"In a change of tack, why BJP is making a Muslim outreach in Bengal before 2026 polls",,,# Political Pulse;# Politics East;# West Bengal,https://indianexpress.com/article/political-pulse/in-a-change-of-tack-why-bjp-is-making-a-muslim-outreach-in-bengal-before-2026-polls-10392950/
36,2025,Indian Express - Political Pulse,36,EXCLUSIVE: Inside Karnataka govt’s Rohith Vemula Bill to curb caste bias on campus,,,# Karnataka;# Siddaramaiah,https://indianexpress.com/article/political-pulse/inside-siddaramaiah-govts-vemula-bill-to-curb-caste-biases-on-campus-remedies-to-stiff-penalties-10389696/
37,2025,Indian Express - Political Pulse,37,"Lunches, photo ops, phone calls: How new Madhya Pradesh BJP chief is navigating faction wars",,,# Bharatiya Janata Party;# Madhya Pradesh;# Political Pulse;# Politics North,https://indianexpress.com/article/political-pulse/lunches-photo-ops-phone-calls-madhya-pradesh-bjp-chief-faction-wars-10392381/
38,2025,Indian Express - Political Pulse,38,"Amid growing Mahayuti tensions, why BJP has pushed Shinde Sena to a corner in Konkan",,,# Political Pulse;# Politics West,https://indianexpress.com/article/political-pulse/mahayuti-tensions-bjp-shinde-sena-corner-konkan-10393833/
39,2025,Indian Express - Political Pulse,39,"‘Mamata, Abhishek will not accept SIR if  even one genuine voter is deleted’: TMC MP Saket Gokhale",,,# Political Pulse,https://indianexpress.com/article/political-pulse/mamata-abhishek-will-not-accept-sir-if-even-one-genuine-voter-is-deleted-tmc-mp-10392370/
40,2025,Indian Express - Political Pulse,40,Omar Cabinet panel clears changes to get around J&K quota quagmire,,,# Jammu & Kashmir Assembly;# Omar Abdullah;# Omar Abdullah cabinet,https://indianexpress.com/article/political-pulse/omar-cabinet-panel-clears-changes-to-get-around-jk-quota-quagmire-10393759/
41,2025,Indian Express - Political Pulse,41,"Govt keen on Parliament discussing Vande Mataram during Winter Session, weeks after row over national song",,,# bihar elections;# Parliament;# Vande Mataram;# winter session,https://indianexpress.com/article/political-pulse/parliament-winter-session-vande-mataram-discussion-10390415/
42,2025,Indian Express - Political Pulse,42,‘I am equally responsible for Bihar loss’: Rahul Gandhi at Congress poll review,,,# Political Pulse,https://indianexpress.com/article/political-pulse/rahul-equallyresponsible-bihar-loss-poll-review-10390484/
43,2025,Indian Express - Political Pulse,43,"RJD flags factors behind Bihar debacle: ‘Wrong  tickets’, ‘Dashazari’ to ‘offensive’ Bhojpuri songs",,,# Bihar Assembly elections;# bihar elections;# Nitish Kumar;# Political news;# RJD,https://indianexpress.com/article/political-pulse/rjd-bihar-assembly-elections-defeat-factors-bjp-jdu-win-10392353/
44,2025,Indian Express - Political Pulse,44,"How friends, foes have switched roles in Maharashtra local body polls: Senas vs BJP to Shinde Sena-Cong vs BJP",,,# Express Premium;# Political Pulse,https://indianexpress.com/article/political-pulse/senas-vs-bjp-to-shinde-sena-cong-vs-bjp-friends-foes-switch-roles-in-local-body-polls-10393784/
45,2025,Indian Express - Political Pulse,45,"Tie-up no bar, in Thane, the turf war in civic polls is between BJP, Shiv Sena",,,# Mumbai polls,https://indianexpress.com/article/political-pulse/tie-up-no-bar-thane-turf-war-civic-polls-bjp-shiv-sena-10388703/
46,2025,Indian Express - Political Pulse,46,"As Bodo students protest against ST status for 6 communities in Assam, what govt report tabled in Assembly says",,,# Assam,https://indianexpress.com/article/political-pulse/what-does-report-recommending-st-status-to-6-communities-tabled-in-assam-assembly-say-10393579/
47,2025,Indian Express - Political Pulse,47,When Nehru moved resolution that became basis for Preamble: ‘This House cannot bind down the next generation’,,,# India,https://indianexpress.com/article/political-pulse/when-nehru-moved-resolution-that-became-basis-for-preamble-this-house-cannot-bind-down-the-next-generation-10387833/
48,2025,Indian Express - Political Pulse,48,Why Congress govt move to expand Hyderabad civic body has BJP feeling uneasy,,,# GHMC;# Hyderabad;# Politics South;# Revanth Reddy,https://indianexpress.com/article/political-pulse/why-congress-move-to-expand-hyderabad-civic-body-has-bjp-feeling-uneasy-10389783/
49,2025,Indian Express - Political Pulse,49,"Decode Politics: Why Sukhu govt, Himachal poll panel are on collision course again",,,# Himachal Pradesh,https://indianexpress.com/article/political-pulse/why-sukhvinder-sukhu-govt-himachal-pradesh-ec-loggerheads-10387838/
50,2025,Indian Express - Political Pulse,50,"Ahead of Winter Session, Kiren Rijiju says Oppn disruptions are ‘a disaster for it politically’",,,# Kiren Rijiju,https://indianexpress.com/article/political-pulse/winter-session-kiren-rijiju-oppn-disruptions-disaster-politically-10390413/
51,2025,Indian Express - Political Pulse,51,"Forty-two years after Assam’s darkest chapter, two reports shed some light – with contrasting accounts",,,# Assam;# Express Premium;# Indira Gandhi;# Nellie massacre;# Politics East,https://indianexpress.com/article/political-pulse/assam-darkest-chapter-two-reports-shed-light-contrasting-accounts-10385650/
52,2025,Indian Express - Political Pulse,52,"Is a Cabinet reshuffle imminent in Karnataka? Congress jostling continues as veterans, first-time MLAs land in Delhi",,,# Congress,https://indianexpress.com/article/political-pulse/cabinet-reshuffle-imminent-karnataka-congress-jostling-veterans-mlas-land-delhi-10384480/
53,2025,Indian Express - Political Pulse,53,CMs minus Home: Bihar joins a rare list of states with divided responsibilities,,,# Samrat Choudhary,https://indianexpress.com/article/political-pulse/cms-minus-home-bihar-list-of-states-divided-responsibilities-10382020/
54,2025,Indian Express - Political Pulse,54,Constitution in numbers: How the living document was shaped by a changing Parliament,,,# Constitution day;# Political Pulse,https://indianexpress.com/article/political-pulse/constitution-india-numbers-shaped-changing-parliament-10386446/
55,2025,Indian Express - Political Pulse,55,"Decode Politics: Ahead of Kerala local body polls, why HC stayed EC order ‘delisting’ UDF affiliate, 3 other parties",,,# Kerala;# Political Pulse;# Politics South,https://indianexpress.com/article/political-pulse/decode-politics-ahead-of-kerala-local-body-polls-why-hc-stayed-ec-order-delisting-udf-affiliate-3-other-parties-10383307/
56,2025,Indian Express - Political Pulse,56,Decode Politics: Why Bill on letting Centre run Chandigarh directly sparked Punjab backlash,,,# chandigarh;# Punjab,https://indianexpress.com/article/political-pulse/decode-politics-why-bill-on-letting-centre-run-chandigarh-directly-sparked-punjab-backlash-10381615/
57,2025,Indian Express - Political Pulse,57,"Express Exclusive: Before Centre rolled back Chandigarh Bill, note sent to Punjab BJP in its favour",,,# chandigarh;# Express exclusive,https://indianexpress.com/article/political-pulse/express-exclusive-before-centre-rolled-back-chandigarh-bill-note-sent-to-punjab-bjp-in-its-favour-10386139/
58,2025,Indian Express - Political Pulse,58,"For final Ram Temple event, the footsoldiers of mandir agitation take centrestage",,,# ayodhya;# Ram Mandir;# Ram temple;# Uttar Pradesh,https://indianexpress.com/article/political-pulse/for-final-ram-temple-event-the-footsoldiers-of-mandir-agitation-take-centrestage-10384407/
59,2025,Indian Express - Political Pulse,59,"From the Urdu Press: ‘BJP behind throne, Nitish’s 10th innings to be bumpy’, ‘Cong must resolve Siddaramaiah, Shivakumar tussle’",,,# From the Urdu Press;# Political Pulse,https://indianexpress.com/article/political-pulse/from-the-urdu-press-bjp-behind-throne-nitishs-10th-innings-to-be-bumpy-cong-must-resolve-siddaramaiah-shivakumar-tussle-10385404/
60,2025,Indian Express - Political Pulse,60,Jharkhand Congress Minister in eye of SIR storm over ‘lock up’ BLOs remark: Who is Irfan Ansari,,,# Jharkhand;# Newsmakers Politics;# Political Pulse,https://indianexpress.com/article/political-pulse/jharkhand-irfan-ansari-congress-sir-blo-remark-10385624/
61,2025,Indian Express - Political Pulse,61,Kerala’s unlikely local poll candidates: ‘Manjummel Boys’ movie inspiration to state’s first woman IPS and a porotta maker,,,# Express Premium;# Kerala elections;# Politics South,https://indianexpress.com/article/political-pulse/kerala-unlikely-local-poll-candidates-manjummel-boys-first-woman-ips-porotta-maker-10386453/
62,2025,Indian Express - Political Pulse,62,"Post-Maharashtra poll loss, 43 MVA runners-up have jumped ship to Mahayuti",,,# Maharashtra;# MVA,https://indianexpress.com/article/political-pulse/maharashtra-revolving-door-47-mva-mahayuti-2024-debacle-10385895/
63,2025,Indian Express - Political Pulse,63,"Manish Tewari: ‘Chandigarh was conceived as Punjab’s capital, UT was interim step…Political question has to be settled, one way or another’",,,# chandigarh;# Interview Politics;# Manish Tiwari,https://indianexpress.com/article/political-pulse/manish-tewari-chandigarh-punjab-capital-ut-interim-step-political-question-10383911/
64,2025,Indian Express - Political Pulse,64,"Punjab BJP too pushed back on Chandigarh Bill, told MHA it was opposed to move",,,# chandigarh;# Ministry of Home Affairs,https://indianexpress.com/article/political-pulse/mha-constitution-amendment-bill-chandigarh-sunil-jakhar-punjabs-interests-protected-10381748/
65,2025,Indian Express - Political Pulse,65,The curious rise of Upendra Kushwaha’s son: Techie to jeans-clad first-timer in Nitish Kumar Cabinet,,,# Bihar,https://indianexpress.com/article/political-pulse/mla-nor-mlc-first-time-bihar-minister-turning-heads-deepak-prakash-10384775/
66,2025,Indian Express - Political Pulse,66,From the Nehru archive: ‘Vande Mataram not feasible as national anthem as its tune doesn’t suit orchestral or band rendering’,,,# Express Premium;# Jawaharlal Nehru;# national anthem;# Vande Mataram,https://indianexpress.com/article/political-pulse/nehru-archive-vande-mataram-not-feasible-as-national-anthem-as-its-tune-doesnt-suit-orchestral-or-band-rendering-10380837/
67,2025,Indian Express - Political Pulse,67,"As new labour codes spark a row, a look at rise and fall of trade unions in India",,,# Political Pulse,https://indianexpress.com/article/political-pulse/new-labour-codes-spark-row-rise-fall-of-trade-unions-india-10383567/
68,2025,Indian Express - Political Pulse,68,Pressure mounts to scrap J&K institute admission list; Omar asks why drag religion into this,,,# Jammu and Kashmir;# Omar Abdullah;# Political Pulse;# Politics North,https://indianexpress.com/article/political-pulse/omar-abdullah-jk-institute-admission-list-religion-10383719/
69,2025,Indian Express - Political Pulse,69,Rahul Gandhi’s Bengaluru ‘vote chori’ charge: Congress worker goes to police,,,# Bengaluru;# Rahul Gandhi,https://indianexpress.com/article/political-pulse/rahul-gandhis-bengaluru-vote-chori-charge-congress-worker-goes-to-police-10380874/
70,2025,Indian Express - Political Pulse,70,The curious case of a ‘missing’ M F Husain painting and a legal battle between two Congress leaders,,,# M F Husain,https://indianexpress.com/article/political-pulse/two-congress-leaders-missing-m-f-husain-painting-ex-mps-involved-legal-battle-10384442/
71,2025,Indian Express - Political Pulse,71,"Udhayanidhi Stalin’s ‘Sanskrit a dead language’ swipe ignites debate on funding, cultural priorities",,,# Political Pulse;# Politics South;# Udhayanidhi Stalin,https://indianexpress.com/article/political-pulse/udhayanidhi-stalin-sanskrit-a-dead-language-swipe-ignites-debate-on-funding-cultural-priorities-10382577/
72,2025,Indian Express - Political Pulse,72,"The unravelling of CPI (Maoist): Adrift ideologically, how the rebels found themselves in a battle for survival",,,# Naxals,https://indianexpress.com/article/political-pulse/unravelling-cpi-maoist-adrift-ideologically-rebels-found-themselves-battle-survival-10381671/
73,2025,Indian Express - Political Pulse,73,"As Vijay prepares to bring AIADMK veteran Sengottaiyan into TVK, how it’s likely to impact Tamil Nadu politics",,,# Tamil Nadu;# Tamil Nadu politics,https://indianexpress.com/article/political-pulse/vijay-aiadmk-veteran-sengottaiyan-tvk-impact-tamil-nadu-politics-10385847/
74,2025,Indian Express - Political Pulse,74,Why a Punjab bypoll is still making noise 10 days after the results,,,# AAP;# Punjab;# SAD;# Tarn Taran,https://indianexpress.com/article/political-pulse/why-a-punjab-bypoll-is-still-making-noise-10-days-after-the-results-10385393/
75,2025,Indian Express - Political Pulse,75,"‘Votes in your hand, funds in mine’, 100 BJP leaders unelected unopposed: Why Mahayuti is facing Opposition fire in Maharashtra",,,# Bharatiya Janata Party;# Maharashtra;# Politics West,https://indianexpress.com/article/political-pulse/why-bjp-is-facing-dynasty-politics-intimidation-accusations-in-maharashtra-10382632/
76,2025,Indian Express - Political Pulse,76,"90% of selected students Muslim, Sangh outfits want admission for Vaishnodevi medical college scrapped",,,# Bharatiya Janata Party;# Express Premium;# Jammu and Kashmir;# Vaishnodevi,https://indianexpress.com/article/political-pulse/90-of-selected-students-muslim-sangh-outfits-want-admission-for-vaishnodevi-medical-college-scrapped-10376307/
77,2025,Indian Express - Political Pulse,77,"Amid Mahayuti tensions, why BJP induction of Sena leaders has hit a flashpoint before local body polls",,,# Maharashtra,https://indianexpress.com/article/political-pulse/amid-mahayuti-tensions-why-bjp-induction-of-sena-leaders-has-hit-a-flashpoint-before-local-body-polls-10372972/
78,2025,Indian Express - Political Pulse,78,"Amid turf war in Rajasthan govt, Centre’s recall of Chief Secretary fuels rift buzz",,,# Bhajan Lal Sharma;# Chief Secretary;# Rajasthan,https://indianexpress.com/article/political-pulse/amid-turf-war-in-rajasthan-govt-centres-recall-of-chief-secretary-fuels-rift-buzz-10374654/
79,2025,Indian Express - Political Pulse,79,"As BJP gets Bihar Home portfolio for the first time, why it is significant",,,# Bharatiya Janata Party;# Bihar,https://indianexpress.com/article/political-pulse/as-bjp-gets-bihar-home-portfolio-for-the-first-time-why-it-is-significant-10378937/
80,2025,Indian Express - Political Pulse,80,"How Assam CM Sarma helped Nitish govt work out Rs 10,000 scheme",,,# Assam;# Nitish Kumar;# Political Pulse,https://indianexpress.com/article/political-pulse/assam-cm-sarma-nitish-kumar-govt-rs-10000-scheme-10375526/
81,2025,Indian Express - Political Pulse,81,"Bihar in the bag, how BJP is getting ready for Bengal, on top of its wishlist",,,# Bharatiya Janata Party;# Mamata Banerjee,https://indianexpress.com/article/political-pulse/bihar-in-the-bag-how-bjp-is-preparing-for-gruelling-mamata-test-in-bengal-on-top-of-its-wishlist-10377607/
82,2025,Indian Express - Political Pulse,82,"BJP’s first Bihar Home Minister: Rise and rise of Samrat Choudhary amid rows, shifting loyalties",,,# Bihar;# Express Premium;# Political Pulse;# Politics North,https://indianexpress.com/article/political-pulse/bjps-first-bihar-home-minister-rise-samrat-choudhary-amid-rows-shifting-loyalties-10380617/
83,2025,Indian Express - Political Pulse,83,"Cong camp’s Bihar post-mortem: Rahul Yatra ‘fiasco’, Allavaru ‘problem’ to weak structure",,,Express Premium;Rahul Gandhi,https://indianexpress.com/article/political-pulse/congress-camps-bihar-post-mortem-rahul-yatra-fiasco-allavaru-problem-weak-structure-10375553/
84,2025,Indian Express - Political Pulse,84,Decode Politics: Why KTR is under Hyderabad Formula E cloud as Governor clears prosecution,,,# ktr;# Revanth Reddy;# telangana,https://indianexpress.com/article/political-pulse/decode-politics-ktr-under-formula-e-cloud-as-governor-clears-prosecution-10376220/
85,2025,Indian Express - Political Pulse,85,Eknath Shinde’s Delhi dashes: Why BJP has kept doors open for Shiv Sena chief in Capital,,,# Maharashtra,https://indianexpress.com/article/political-pulse/eknath-shindes-delhi-dashes-bjp-doors-open-for-shiv-sena-chief-in-capital-10377067/
86,2025,Indian Express - Political Pulse,86,"At half-way mark, as BLOs struggle against deadline, 16% of forms digitised",,,,https://indianexpress.com/article/political-pulse/half-way-mark-sir-blos-struggle-against-deadline-forms-digitised-10375511/
87,2025,Indian Express - Political Pulse,87,Himachal Pradesh gets a new state Congress president: Who is Vinay Kumar?,,,# Himachal Congress;# Himachal Pradesh Congress,https://indianexpress.com/article/political-pulse/himachal-congress-gets-new-chief-3-time-mla-vinay-kumar-a-virbhadra-confidant-and-dalit-face-10380835/
88,2025,Indian Express - Political Pulse,88,"How RSS mobilised behind the scenes in Bihar to give NDA a leg-up, hold on to Seemanchal lead",,,# Bihar;# Political Pulse;# Politics North;# RSS,https://indianexpress.com/article/political-pulse/how-rss-mobilised-behind-the-scenes-in-bihar-to-give-nda-a-leg-up-hold-on-to-seemanchal-lead-10378940/
89,2025,Indian Express - Political Pulse,89,"In first visit to Manipur since conflict, Mohan Bhagwat to focus on Sangh’s ‘Panch Parivartan’",,,# Manipur;# Mohan Bhagwat;# RSS,https://indianexpress.com/article/political-pulse/in-first-visit-to-manipur-since-conflict-mohan-bhagwat-to-focus-on-sanghs-panch-parivartan-10374547/
90,2025,Indian Express - Political Pulse,90,"Inside the Karnataka Congress power tussle: As Siddaramaiah-Shivakumar rivalry intensifies again, why the high command may not intervene",,,# Bengaluru;# DK Shivakumar;# Karnataka congress;# Karnataka government;# Siddaramaiah,https://indianexpress.com/article/political-pulse/inside-the-karnataka-congress-power-tussle-as-siddaramaiah-shivakumar-rivalry-intensifies-again-why-the-high-command-may-not-intervene-10379168/
91,2025,Indian Express - Political Pulse,91,"Kapil Sibal interview: ‘SC opinion holds that subjective satisfaction of Governor, President not justiciable … It will be debated for years’",,,# Kapil Sibal;# Political Pulse,https://indianexpress.com/article/political-pulse/kapil-sibal-interview-sc-opinion-subjective-satisfaction-governor-president-justiciable-10376385/
92,2025,Indian Express - Political Pulse,92,"Meet new faces in Team Nitish: Dynasts to Olympian, first-timers to seasoned players",,,# Bihar Assembly elections;# Political Pulse,https://indianexpress.com/article/political-pulse/new-faces-team-nitish-dynasts-olympian-first-timers-seasoned-players-10377540/
93,2025,Indian Express - Political Pulse,93,Patna stage set for Nitish Kumar to take charge as CM for 10th time,,,# Nitish Kumar;# Political Pulse,https://indianexpress.com/article/political-pulse/nitish-cm-for-10th-time-samrat-sinha-to-be-deputy-10374837/
94,2025,Indian Express - Political Pulse,94,"As Nitish Kumar begins 10th innings, where NDA’s Bihar 2025 sweep ranks in poll dominance",,,# Nitish Kumar;# Politics East,https://indianexpress.com/article/political-pulse/nitish-kumar-begins-10th-innings-nda-bihar-2025-poll-10375893/
95,2025,Indian Express - Political Pulse,95,"‘Could have won using unfair means’: Amid unrest in BJP over bypoll loss, party’s Rajasthan in-charge sparks row",,,# Bharatiya Janata Party;# Rajasthan,https://indianexpress.com/article/political-pulse/rajasthan-bjp-unrest-radha-mohan-das-agrawal-remark-10378426/
96,2025,Indian Express - Political Pulse,96,"RJD down to one-third, but its dynast MLAs remain, buck new House trend",,,# Bihar;# Political Pulse;# Politics North,https://indianexpress.com/article/political-pulse/rjd-down-to-one-third-but-its-dynast-mlas-remain-buck-new-house-trend-10374036/
